id,name,town,county,vid,tid,cid,icid,itid,ivid,code
10002080-020,得安村,冬山鄉,宜蘭縣,020,10002080,10002,ILA,ILA-080,ILA-080-020,A0208-020-00
10002080-021,廣興村,冬山鄉,宜蘭縣,021,10002080,10002,ILA,ILA-080,ILA-080-021,A0208-021-00
10002080-022,廣安村,冬山鄉,宜蘭縣,022,10002080,10002,ILA,ILA-080,ILA-080-022,A0208-022-00
10002080-023,柯林村,冬山鄉,宜蘭縣,023,10002080,10002,ILA,ILA-080,ILA-080-023,A0208-023-00
10002080-024,大進村,冬山鄉,宜蘭縣,024,10002080,10002,ILA,ILA-080,ILA-080-024,A0208-024-00
10002090-001,三興村,五結鄉,宜蘭縣,001,10002090,10002,ILA,ILA-090,ILA-090-001,A0209-001-00
10002090-002,二結村,五結鄉,宜蘭縣,002,10002090,10002,ILA,ILA-090,ILA-090-002,A0209-002-00
10002090-003,鎮安村,五結鄉,宜蘭縣,003,10002090,10002,ILA,ILA-090,ILA-090-003,A0209-003-00
10002090-004,上四村,五結鄉,宜蘭縣,004,10002090,10002,ILA,ILA-090,ILA-090-004,A0209-004-00
10002090-005,中興村,五結鄉,宜蘭縣,005,10002090,10002,ILA,ILA-090,ILA-090-005,A0209-005-00
10002090-006,四結村,五結鄉,宜蘭縣,006,10002090,10002,ILA,ILA-090,ILA-090-006,A0209-006-00
10002090-007,福興村,五結鄉,宜蘭縣,007,10002090,10002,ILA,ILA-090,ILA-090-007,A0209-007-00
10002090-008,五結村,五結鄉,宜蘭縣,008,10002090,10002,ILA,ILA-090,ILA-090-008,A0209-008-00
10002090-009,大吉村,五結鄉,宜蘭縣,009,10002090,10002,ILA,ILA-090,ILA-090-009,A0209-009-00
10002090-010,協和村,五結鄉,宜蘭縣,010,10002090,10002,ILA,ILA-090,ILA-090-010,A0209-010-00
10002090-011,孝威村,五結鄉,宜蘭縣,011,10002090,10002,ILA,ILA-090,ILA-090-011,A0209-011-00
10002090-012,錦眾村,五結鄉,宜蘭縣,012,10002090,10002,ILA,ILA-090,ILA-090-012,A0209-012-00
10002090-013,利澤村,五結鄉,宜蘭縣,013,10002090,10002,ILA,ILA-090,ILA-090-013,A0209-013-00
10002090-014,成興村,五結鄉,宜蘭縣,014,10002090,10002,ILA,ILA-090,ILA-090-014,A0209-014-00
10002090-015,季新村,五結鄉,宜蘭縣,015,10002090,10002,ILA,ILA-090,ILA-090-015,A0209-015-00
10002100-001,員山村,三星鄉,宜蘭縣,001,10002100,10002,ILA,ILA-100,ILA-100-001,A0210-001-00
10002100-002,天山村,三星鄉,宜蘭縣,002,10002100,10002,ILA,ILA-100,ILA-100-002,A0210-002-00
10002100-003,天福村,三星鄉,宜蘭縣,003,10002100,10002,ILA,ILA-100,ILA-100-003,A0210-003-00
10002100-004,雙賢村,三星鄉,宜蘭縣,004,10002100,10002,ILA,ILA-100,ILA-100-004,A0210-004-00
10002100-005,人和村,三星鄉,宜蘭縣,005,10002100,10002,ILA,ILA-100,ILA-100-005,A0210-005-00
10002100-006,義德村,三星鄉,宜蘭縣,006,10002100,10002,ILA,ILA-100,ILA-100-006,A0210-006-00
10002100-007,集慶村,三星鄉,宜蘭縣,007,10002100,10002,ILA,ILA-100,ILA-100-007,A0210-007-00
10002100-008,月眉村,三星鄉,宜蘭縣,008,10002100,10002,ILA,ILA-100,ILA-100-008,A0210-008-00
10002100-009,拱照村,三星鄉,宜蘭縣,009,10002100,10002,ILA,ILA-100,ILA-100-009,A0210-009-00
10002100-010,大隱村,三星鄉,宜蘭縣,010,10002100,10002,ILA,ILA-100,ILA-100-010,A0210-010-00
10002100-011,行健村,三星鄉,宜蘭縣,011,10002100,10002,ILA,ILA-100,ILA-100-011,A0210-011-00
10002100-012,萬德村,三星鄉,宜蘭縣,012,10002100,10002,ILA,ILA-100,ILA-100-012,A0210-012-00
10002100-013,貴林村,三星鄉,宜蘭縣,013,10002100,10002,ILA,ILA-100,ILA-100-013,A0210-013-00
10002100-014,萬富村,三星鄉,宜蘭縣,014,10002100,10002,ILA,ILA-100,ILA-100-014,A0210-014-00
10002100-015,大義村,三星鄉,宜蘭縣,015,10002100,10002,ILA,ILA-100,ILA-100-015,A0210-015-00
10002100-016,尚武村,三星鄉,宜蘭縣,016,10002100,10002,ILA,ILA-100,ILA-100-016,A0210-016-00
10002100-017,大洲村,三星鄉,宜蘭縣,017,10002100,10002,ILA,ILA-100,ILA-100-017,A0210-017-00
10002100-018,尾塹村,三星鄉,宜蘭縣,018,10002100,10002,ILA,ILA-100,ILA-100-018,A0210-018-00
10002110-001,寒溪村,大同鄉,宜蘭縣,001,10002110,10002,ILA,ILA-110,ILA-110-001,A0211-001-00
10002110-002,崙埤村,大同鄉,宜蘭縣,002,10002110,10002,ILA,ILA-110,ILA-110-002,A0211-002-00
10002110-003,松羅村,大同鄉,宜蘭縣,003,10002110,10002,ILA,ILA-110,ILA-110-003,A0211-003-00
10002110-004,復興村,大同鄉,宜蘭縣,004,10002110,10002,ILA,ILA-110,ILA-110-004,A0211-004-00
10002110-005,英士村,大同鄉,宜蘭縣,005,10002110,10002,ILA,ILA-110,ILA-110-005,A0211-005-00
10002110-006,樂水村,大同鄉,宜蘭縣,006,10002110,10002,ILA,ILA-110,ILA-110-006,A0211-006-00
10002110-007,太平村,大同鄉,宜蘭縣,007,10002110,10002,ILA,ILA-110,ILA-110-007,A0211-007-00
10002110-008,四季村,大同鄉,宜蘭縣,008,10002110,10002,ILA,ILA-110,ILA-110-008,A0211-008-00
10002110-009,南山村,大同鄉,宜蘭縣,009,10002110,10002,ILA,ILA-110,ILA-110-009,A0211-009-00
10002110-010,茂安村,大同鄉,宜蘭縣,010,10002110,10002,ILA,ILA-110,ILA-110-010,A0211-010-00
10002120-001,南澳村,南澳鄉,宜蘭縣,001,10002120,10002,ILA,ILA-120,ILA-120-001,A0212-001-00
10002120-002,碧候村,南澳鄉,宜蘭縣,002,10002120,10002,ILA,ILA-120,ILA-120-002,A0212-002-00
10002120-003,東岳村,南澳鄉,宜蘭縣,003,10002120,10002,ILA,ILA-120,ILA-120-003,A0212-003-00
10002120-004,金岳村,南澳鄉,宜蘭縣,004,10002120,10002,ILA,ILA-120,ILA-120-004,A0212-004-00
10002120-005,武塔村,南澳鄉,宜蘭縣,005,10002120,10002,ILA,ILA-120,ILA-120-005,A0212-005-00
10002120-006,金洋村,南澳鄉,宜蘭縣,006,10002120,10002,ILA,ILA-120,ILA-120-006,A0212-006-00
10002120-007,澳花村,南澳鄉,宜蘭縣,007,10002120,10002,ILA,ILA-120,ILA-120-007,A0212-007-00
10003010-001,文化里,桃園市,桃園縣,001,10003010,10003,TAO,TAO-010,TAO-010-001,A0301-001-00
10003010-002,文明里,桃園市,桃園縣,002,10003010,10003,TAO,TAO-010,TAO-010-002,A0301-002-00
10003010-003,武陵里,桃園市,桃園縣,003,10003010,10003,TAO,TAO-010,TAO-010-003,A0301-003-00
10003010-004,大林里,桃園市,桃園縣,004,10003010,10003,TAO,TAO-010,TAO-010-004,A0301-004-00
10003010-005,忠義里,桃園市,桃園縣,005,10003010,10003,TAO,TAO-010,TAO-010-005,A0301-005-00
10003010-006,會稽里,桃園市,桃園縣,006,10003010,10003,TAO,TAO-010,TAO-010-006,A0301-006-00
10003010-007,長美里,桃園市,桃園縣,007,10003010,10003,TAO,TAO-010,TAO-010-007,A0301-007-00
10003010-008,民生里,桃園市,桃園縣,008,10003010,10003,TAO,TAO-010,TAO-010-008,A0301-008-00
10003010-009,永興里,桃園市,桃園縣,009,10003010,10003,TAO,TAO-010,TAO-010-009,A0301-009-00
10003010-010,汴洲里,桃園市,桃園縣,010,10003010,10003,TAO,TAO-010,TAO-010-010,A0301-010-00
10003010-011,永安里,桃園市,桃園縣,011,10003010,10003,TAO,TAO-010,TAO-010-011,A0301-011-00
10003010-012,東埔里,桃園市,桃園縣,012,10003010,10003,TAO,TAO-010,TAO-010-012,A0301-012-00
10003010-013,東門里,桃園市,桃園縣,013,10003010,10003,TAO,TAO-010,TAO-010-013,A0301-013-00
10003010-014,東山里,桃園市,桃園縣,014,10003010,10003,TAO,TAO-010,TAO-010-014,A0301-014-00
10003010-015,萬壽里,桃園市,桃園縣,015,10003010,10003,TAO,TAO-010,TAO-010-015,A0301-015-00
10003010-016,長安里,桃園市,桃園縣,016,10003010,10003,TAO,TAO-010,TAO-010-016,A0301-016-00
10003010-017,中埔里,桃園市,桃園縣,017,10003010,10003,TAO,TAO-010,TAO-010-017,A0301-017-00
10003010-018,西埔里,桃園市,桃園縣,018,10003010,10003,TAO,TAO-010,TAO-010-018,A0301-018-00
10003010-019,西門里,桃園市,桃園縣,019,10003010,10003,TAO,TAO-010,TAO-010-019,A0301-019-00
10003010-020,中和里,桃園市,桃園縣,020,10003010,10003,TAO,TAO-010,TAO-010-020,A0301-020-00
10003010-021,文昌里,桃園市,桃園縣,021,10003010,10003,TAO,TAO-010,TAO-010-021,A0301-021-00
10003010-022,新埔里,桃園市,桃園縣,022,10003010,10003,TAO,TAO-010,TAO-010-022,A0301-022-00
10003010-023,中山里,桃園市,桃園縣,023,10003010,10003,TAO,TAO-010,TAO-010-023,A0301-023-00
10003010-024,慈文里,桃園市,桃園縣,024,10003010,10003,TAO,TAO-010,TAO-010-024,A0301-024-00
10003010-025,西湖里,桃園市,桃園縣,025,10003010,10003,TAO,TAO-010,TAO-010-025,A0301-025-00
10003010-026,南門里,桃園市,桃園縣,026,10003010,10003,TAO,TAO-010,TAO-010-026,A0301-026-00
10003010-027,南華里,桃園市,桃園縣,027,10003010,10003,TAO,TAO-010,TAO-010-027,A0301-027-00
10003010-028,玉山里,桃園市,桃園縣,028,10003010,10003,TAO,TAO-010,TAO-010-028,A0301-028-00
10003010-029,中成里,桃園市,桃園縣,029,10003010,10003,TAO,TAO-010,TAO-010-029,A0301-029-00
10003010-030,中正里,桃園市,桃園縣,030,10003010,10003,TAO,TAO-010,TAO-010-030,A0301-030-00
10003010-031,北門里,桃園市,桃園縣,031,10003010,10003,TAO,TAO-010,TAO-010-031,A0301-031-00
10003010-032,雲林里,桃園市,桃園縣,032,10003010,10003,TAO,TAO-010,TAO-010-032,A0301-032-00
10003010-033,福林里,桃園市,桃園縣,033,10003010,10003,TAO,TAO-010,TAO-010-033,A0301-033-00
10003010-034,光興里,桃園市,桃園縣,034,10003010,10003,TAO,TAO-010,TAO-010-034,A0301-034-00
10003010-035,龍山里,桃園市,桃園縣,035,10003010,10003,TAO,TAO-010,TAO-010-035,A0301-035-00
10003010-036,龍岡里,桃園市,桃園縣,036,10003010,10003,TAO,TAO-010,TAO-010-036,A0301-036-00
10003010-037,成功里,桃園市,桃園縣,037,10003010,10003,TAO,TAO-010,TAO-010-037,A0301-037-00
10003010-038,青溪里,桃園市,桃園縣,038,10003010,10003,TAO,TAO-010,TAO-010-038,A0301-038-00
10003010-039,朝陽里,桃園市,桃園縣,039,10003010,10003,TAO,TAO-010,TAO-010-039,A0301-039-00
10003010-040,中興里,桃園市,桃園縣,040,10003010,10003,TAO,TAO-010,TAO-010-040,A0301-040-00
10003010-041,豐林里,桃園市,桃園縣,041,10003010,10003,TAO,TAO-010,TAO-010-041,A0301-041-00
10003010-042,建國里,桃園市,桃園縣,042,10003010,10003,TAO,TAO-010,TAO-010-042,A0301-042-00
10003010-043,大豐里,桃園市,桃園縣,043,10003010,10003,TAO,TAO-010,TAO-010-043,A0301-043-00
10003010-044,福安里,桃園市,桃園縣,044,10003010,10003,TAO,TAO-010,TAO-010-044,A0301-044-00
10003010-045,三民里,桃園市,桃園縣,045,10003010,10003,TAO,TAO-010,TAO-010-045,A0301-045-00
10003010-046,大興里,桃園市,桃園縣,046,10003010,10003,TAO,TAO-010,TAO-010-046,A0301-046-00
10003010-047,春日里,桃園市,桃園縣,047,10003010,10003,TAO,TAO-010,TAO-010-047,A0301-047-00
10003010-048,信光里,桃園市,桃園縣,048,10003010,10003,TAO,TAO-010,TAO-010-048,A0301-048-00
10003010-049,中寧里,桃園市,桃園縣,049,10003010,10003,TAO,TAO-010,TAO-010-049,A0301-049-00
10003010-050,同安里,桃園市,桃園縣,050,10003010,10003,TAO,TAO-010,TAO-010-050,A0301-050-00
10003010-051,莊敬里,桃園市,桃園縣,051,10003010,10003,TAO,TAO-010,TAO-010-051,A0301-051-00
10003010-052,文中里,桃園市,桃園縣,052,10003010,10003,TAO,TAO-010,TAO-010-052,A0301-052-00
10003010-053,泰山里,桃園市,桃園縣,053,10003010,10003,TAO,TAO-010,TAO-010-053,A0301-053-00
10003010-054,中路里,桃園市,桃園縣,054,10003010,10003,TAO,TAO-010,TAO-010-054,A0301-054-00
10003010-055,中德里,桃園市,桃園縣,055,10003010,10003,TAO,TAO-010,TAO-010-055,A0301-055-00
10003010-056,龍祥里,桃園市,桃園縣,056,10003010,10003,TAO,TAO-010,TAO-010-056,A0301-056-00
10003010-057,大有里,桃園市,桃園縣,057,10003010,10003,TAO,TAO-010,TAO-010-057,A0301-057-00
10003010-058,寶山里,桃園市,桃園縣,058,10003010,10003,TAO,TAO-010,TAO-010-058,A0301-058-00
10003010-059,龍鳳里,桃園市,桃園縣,059,10003010,10003,TAO,TAO-010,TAO-010-059,A0301-059-00
10003010-060,龍安里,桃園市,桃園縣,060,10003010,10003,TAO,TAO-010,TAO-010-060,A0301-060-00
10003010-061,自強里,桃園市,桃園縣,061,10003010,10003,TAO,TAO-010,TAO-010-061,A0301-061-00
10003010-062,中信里,桃園市,桃園縣,062,10003010,10003,TAO,TAO-010,TAO-010-062,A0301-062-00
10003010-063,長德里,桃園市,桃園縣,063,10003010,10003,TAO,TAO-010,TAO-010-063,A0301-063-00
10003010-064,中平里,桃園市,桃園縣,064,10003010,10003,TAO,TAO-010,TAO-010-064,A0301-064-00
10003010-065,中原里,桃園市,桃園縣,065,10003010,10003,TAO,TAO-010,TAO-010-065,A0301-065-00
10003010-066,中泰里,桃園市,桃園縣,066,10003010,10003,TAO,TAO-010,TAO-010-066,A0301-066-00
10003010-067,南埔里,桃園市,桃園縣,067,10003010,10003,TAO,TAO-010,TAO-010-067,A0301-067-00
10003010-068,寶慶里,桃園市,桃園縣,068,10003010,10003,TAO,TAO-010,TAO-010-068,A0301-068-00
10003010-069,北埔里,桃園市,桃園縣,069,10003010,10003,TAO,TAO-010,TAO-010-069,A0301-069-00
10003010-070,中聖里,桃園市,桃園縣,070,10003010,10003,TAO,TAO-010,TAO-010-070,A0301-070-00
10003010-071,龍壽里,桃園市,桃園縣,071,10003010,10003,TAO,TAO-010,TAO-010-071,A0301-071-00
10003010-072,同德里,桃園市,桃園縣,072,10003010,10003,TAO,TAO-010,TAO-010-072,A0301-072-00
10003010-073,明德里,桃園市,桃園縣,073,10003010,10003,TAO,TAO-010,TAO-010-073,A0301-073-00
10003010-074,寶安里,桃園市,桃園縣,074,10003010,10003,TAO,TAO-010,TAO-010-074,A0301-074-00
10003010-075,瑞慶里,桃園市,桃園縣,075,10003010,10003,TAO,TAO-010,TAO-010-075,A0301-075-00
10003010-076,三元里,桃園市,桃園縣,076,10003010,10003,TAO,TAO-010,TAO-010-076,A0301-076-00
10003020-001,龍平里,中壢市,桃園縣,001,10003020,10003,TAO,TAO-020,TAO-020-001,A0302-001-00
10003020-002,龍昌里,中壢市,桃園縣,002,10003020,10003,TAO,TAO-020,TAO-020-002,A0302-002-00
10003020-003,仁德里,中壢市,桃園縣,003,10003020,10003,TAO,TAO-020,TAO-020-003,A0302-003-00
10003020-004,永興里,中壢市,桃園縣,004,10003020,10003,TAO,TAO-020,TAO-020-004,A0302-004-00
10003020-005,內壢里,中壢市,桃園縣,005,10003020,10003,TAO,TAO-020,TAO-020-005,A0302-005-00
10003020-006,成功里,中壢市,桃園縣,006,10003020,10003,TAO,TAO-020,TAO-020-006,A0302-006-00
10003020-007,光明里,中壢市,桃園縣,007,10003020,10003,TAO,TAO-020,TAO-020-007,A0302-007-00
10003020-008,自立里,中壢市,桃園縣,008,10003020,10003,TAO,TAO-020,TAO-020-008,A0302-008-00
10003020-009,自強里,中壢市,桃園縣,009,10003020,10003,TAO,TAO-020,TAO-020-009,A0302-009-00
10003020-010,中堅里,中壢市,桃園縣,010,10003020,10003,TAO,TAO-020,TAO-020-010,A0302-010-00
10003020-011,龍興里,中壢市,桃園縣,011,10003020,10003,TAO,TAO-020,TAO-020-011,A0302-011-00
10003020-012,仁美里,中壢市,桃園縣,012,10003020,10003,TAO,TAO-020,TAO-020-012,A0302-012-00
10003020-013,仁愛里,中壢市,桃園縣,013,10003020,10003,TAO,TAO-020,TAO-020-013,A0302-013-00
10003020-014,新街里,中壢市,桃園縣,014,10003020,10003,TAO,TAO-020,TAO-020-014,A0302-014-00
10003020-015,中央里,中壢市,桃園縣,015,10003020,10003,TAO,TAO-020,TAO-020-015,A0302-015-00
10003020-016,普仁里,中壢市,桃園縣,016,10003020,10003,TAO,TAO-020,TAO-020-016,A0302-016-00
10003020-017,普義里,中壢市,桃園縣,017,10003020,10003,TAO,TAO-020,TAO-020-017,A0302-017-00
10003020-018,忠義里,中壢市,桃園縣,018,10003020,10003,TAO,TAO-020,TAO-020-018,A0302-018-00
10003020-019,中正里,中壢市,桃園縣,019,10003020,10003,TAO,TAO-020,TAO-020-019,A0302-019-00
10003020-020,興仁里,中壢市,桃園縣,020,10003020,10003,TAO,TAO-020,TAO-020-020,A0302-020-00
10003020-021,東興里,中壢市,桃園縣,021,10003020,10003,TAO,TAO-020,TAO-020-021,A0302-021-00
10003020-022,洽溪里,中壢市,桃園縣,022,10003020,10003,TAO,TAO-020,TAO-020-022,A0302-022-00
10003020-023,篤行里,中壢市,桃園縣,023,10003020,10003,TAO,TAO-020,TAO-020-023,A0302-023-00
10003020-024,新明里,中壢市,桃園縣,024,10003020,10003,TAO,TAO-020,TAO-020-024,A0302-024-00
10003020-025,新興里,中壢市,桃園縣,025,10003020,10003,TAO,TAO-020,TAO-020-025,A0302-025-00
10003020-026,中原里,中壢市,桃園縣,026,10003020,10003,TAO,TAO-020,TAO-020-026,A0302-026-00
10003020-027,內定里,中壢市,桃園縣,027,10003020,10003,TAO,TAO-020,TAO-020-027,A0302-027-00
10003020-028,中壢里,中壢市,桃園縣,028,10003020,10003,TAO,TAO-020,TAO-020-028,A0302-028-00
10003020-029,龍岡里,中壢市,桃園縣,029,10003020,10003,TAO,TAO-020,TAO-020-029,A0302-029-00
10003020-030,仁祥里,中壢市,桃園縣,030,10003020,10003,TAO,TAO-020,TAO-020-030,A0302-030-00
10003020-031,水尾里,中壢市,桃園縣,031,10003020,10003,TAO,TAO-020,TAO-020-031,A0302-031-00
10003020-032,青埔里,中壢市,桃園縣,032,10003020,10003,TAO,TAO-020,TAO-020-032,A0302-032-00
10003020-033,復興里,中壢市,桃園縣,033,10003020,10003,TAO,TAO-020,TAO-020-033,A0302-033-00
10003020-034,文化里,中壢市,桃園縣,034,10003020,10003,TAO,TAO-020,TAO-020-034,A0302-034-00
10003020-035,興國里,中壢市,桃園縣,035,10003020,10003,TAO,TAO-020,TAO-020-035,A0302-035-00
10003020-036,忠福里,中壢市,桃園縣,036,10003020,10003,TAO,TAO-020,TAO-020-036,A0302-036-00
10003020-037,信義里,中壢市,桃園縣,037,10003020,10003,TAO,TAO-020,TAO-020-037,A0302-037-00
10003020-038,石頭里,中壢市,桃園縣,038,10003020,10003,TAO,TAO-020,TAO-020-038,A0302-038-00
10003020-039,龍東里,中壢市,桃園縣,039,10003020,10003,TAO,TAO-020,TAO-020-039,A0302-039-00
10003020-040,中建里,中壢市,桃園縣,040,10003020,10003,TAO,TAO-020,TAO-020-040,A0302-040-00
10003020-041,興南里,中壢市,桃園縣,041,10003020,10003,TAO,TAO-020,TAO-020-041,A0302-041-00
10003020-042,後寮里,中壢市,桃園縣,042,10003020,10003,TAO,TAO-020,TAO-020-042,A0302-042-00
10003020-043,過嶺里,中壢市,桃園縣,043,10003020,10003,TAO,TAO-020,TAO-020-043,A0302-043-00
10003020-044,五權里,中壢市,桃園縣,044,10003020,10003,TAO,TAO-020,TAO-020-044,A0302-044-00
10003020-045,舊明里,中壢市,桃園縣,045,10003020,10003,TAO,TAO-020,TAO-020-045,A0302-045-00
10003020-046,芝芭里,中壢市,桃園縣,046,10003020,10003,TAO,TAO-020,TAO-020-046,A0302-046-00
10003020-047,月眉里,中壢市,桃園縣,047,10003020,10003,TAO,TAO-020,TAO-020-047,A0302-047-00
10003020-048,三民里,中壢市,桃園縣,048,10003020,10003,TAO,TAO-020,TAO-020-048,A0302-048-00
10003020-049,山東里,中壢市,桃園縣,049,10003020,10003,TAO,TAO-020,TAO-020-049,A0302-049-00
10003020-050,中榮里,中壢市,桃園縣,050,10003020,10003,TAO,TAO-020,TAO-020-050,A0302-050-00
10003020-051,內厝里,中壢市,桃園縣,051,10003020,10003,TAO,TAO-020,TAO-020-051,A0302-051-00
10003020-052,振興里,中壢市,桃園縣,052,10003020,10003,TAO,TAO-020,TAO-020-052,A0302-052-00
10003020-053,普慶里,中壢市,桃園縣,053,10003020,10003,TAO,TAO-020,TAO-020-053,A0302-053-00
10003020-054,興和里,中壢市,桃園縣,054,10003020,10003,TAO,TAO-020,TAO-020-054,A0302-054-00
10003020-055,永光里,中壢市,桃園縣,055,10003020,10003,TAO,TAO-020,TAO-020-055,A0302-055-00
10003020-056,復華里,中壢市,桃園縣,056,10003020,10003,TAO,TAO-020,TAO-020-056,A0302-056-00
10003020-057,忠孝里,中壢市,桃園縣,057,10003020,10003,TAO,TAO-020,TAO-020-057,A0302-057-00
10003020-058,福德里,中壢市,桃園縣,058,10003020,10003,TAO,TAO-020,TAO-020-058,A0302-058-00
10003020-059,和平里,中壢市,桃園縣,059,10003020,10003,TAO,TAO-020,TAO-020-059,A0302-059-00
10003020-060,普忠里,中壢市,桃園縣,060,10003020,10003,TAO,TAO-020,TAO-020-060,A0302-060-00
10003020-061,普強里,中壢市,桃園縣,061,10003020,10003,TAO,TAO-020,TAO-020-061,A0302-061-00
10003020-062,明德里,中壢市,桃園縣,062,10003020,10003,TAO,TAO-020,TAO-020-062,A0302-062-00
10003020-063,至善里,中壢市,桃園縣,063,10003020,10003,TAO,TAO-020,TAO-020-063,A0302-063-00
10003020-064,五福里,中壢市,桃園縣,064,10003020,10003,TAO,TAO-020,TAO-020-064,A0302-064-00
10003020-065,龍德里,中壢市,桃園縣,065,10003020,10003,TAO,TAO-020,TAO-020-065,A0302-065-00
10003020-066,正義里,中壢市,桃園縣,066,10003020,10003,TAO,TAO-020,TAO-020-066,A0302-066-00
10003020-067,龍安里,中壢市,桃園縣,067,10003020,10003,TAO,TAO-020,TAO-020-067,A0302-067-00
10003020-068,中山里,中壢市,桃園縣,068,10003020,10003,TAO,TAO-020,TAO-020-068,A0302-068-00
10003020-069,德義里,中壢市,桃園縣,069,10003020,10003,TAO,TAO-020,TAO-020-069,A0302-069-00
10003020-070,仁義里,中壢市,桃園縣,070,10003020,10003,TAO,TAO-020,TAO-020-070,A0302-070-00
10003020-071,華勛里,中壢市,桃園縣,071,10003020,10003,TAO,TAO-020,TAO-020-071,A0302-071-00
10003020-072,仁福里,中壢市,桃園縣,072,10003020,10003,TAO,TAO-020,TAO-020-072,A0302-072-00
10003020-073,幸福里,中壢市,桃園縣,073,10003020,10003,TAO,TAO-020,TAO-020-073,A0302-073-00
10003020-074,永福里,中壢市,桃園縣,074,10003020,10003,TAO,TAO-020,TAO-020-074,A0302-074-00
10003020-075,仁和里,中壢市,桃園縣,075,10003020,10003,TAO,TAO-020,TAO-020-075,A0302-075-00
10003020-076,華愛里,中壢市,桃園縣,076,10003020,10003,TAO,TAO-020,TAO-020-076,A0302-076-00
10003020-077,莊敬里,中壢市,桃園縣,077,10003020,10003,TAO,TAO-020,TAO-020-077,A0302-077-00
10003020-078,自治里,中壢市,桃園縣,078,10003020,10003,TAO,TAO-020,TAO-020-078,A0302-078-00
10003020-079,健行里,中壢市,桃園縣,079,10003020,10003,TAO,TAO-020,TAO-020-079,A0302-079-00
10003020-080,興平里,中壢市,桃園縣,080,10003020,10003,TAO,TAO-020,TAO-020-080,A0302-080-00
10003020-081,中興里,中壢市,桃園縣,081,10003020,10003,TAO,TAO-020,TAO-020-081,A0302-081-00
10003020-082,龍慈里,中壢市,桃園縣,082,10003020,10003,TAO,TAO-020,TAO-020-082,A0302-082-00
10003020-083,自信里,中壢市,桃園縣,083,10003020,10003,TAO,TAO-020,TAO-020-083,A0302-083-00
10003020-084,林森里,中壢市,桃園縣,084,10003020,10003,TAO,TAO-020,TAO-020-084,A0302-084-00
10003020-085,金華里,中壢市,桃園縣,085,10003020,10003,TAO,TAO-020,TAO-020-085,A0302-085-00
10003030-001,興和里,大溪鎮,桃園縣,001,10003030,10003,TAO,TAO-030,TAO-030-001,A0303-001-00
10003030-002,福仁里,大溪鎮,桃園縣,002,10003030,10003,TAO,TAO-030,TAO-030-002,A0303-002-00
10003030-003,一心里,大溪鎮,桃園縣,003,10003030,10003,TAO,TAO-030,TAO-030-003,A0303-003-00
10003030-004,一德里,大溪鎮,桃園縣,004,10003030,10003,TAO,TAO-030,TAO-030-004,A0303-004-00
10003030-005,月眉里,大溪鎮,桃園縣,005,10003030,10003,TAO,TAO-030,TAO-030-005,A0303-005-00
10003030-006,永福里,大溪鎮,桃園縣,006,10003030,10003,TAO,TAO-030,TAO-030-006,A0303-006-00
10003030-007,美華里,大溪鎮,桃園縣,007,10003030,10003,TAO,TAO-030,TAO-030-007,A0303-007-00
