OBJECTID_1,COUNTY,COUNTY_ID,TOWN,TOWN_ID,VILLAGE,VILLAGE_ID,V_ID,TV_ALL,VILLCODE,AREA
7043,彰化縣,10007,永靖鄉,10007160,同安村,019,10007160-019,彰化縣永靖鄉同安村,A0716-019-00,456891.424
7044,彰化縣,10007,芳苑鄉,10007230,後寮村,005,10007230-005,彰化縣芳苑鄉後寮村,A0723-005-00,2884552.9778
7045,彰化縣,10007,芬園鄉,10007090,嘉興村,006,10007090-006,彰化縣芬園鄉嘉興村,A0709-006-00,213687.0536
7046,彰化縣,10007,大村鄉,10007130,大橋村,012,10007130-012,彰化縣大村鄉大橋村,A0713-012-00,2155693.5686
7047,彰化縣,10007,埔鹽鄉,10007140,永樂村,016,10007140-016,彰化縣埔鹽鄉永樂村,A0714-016-00,2231630.6498
7048,彰化縣,10007,芬園鄉,10007090,進芬村,011,10007090-011,彰化縣芬園鄉進芬村,A0709-011-00,1472517.4553
7049,彰化縣,10007,溪湖鎮,10007110,東寮里,005,10007110-005,彰化縣溪湖鎮東寮里,A0711-005-00,949124.6002
7050,彰化縣,10007,埔心鄉,10007150,埤肑村,020,10007150-020,彰化縣埔心鄉埤肑村,A0715-020-00,701156.0681
7051,彰化縣,10007,大村鄉,10007130,新興村,005,10007130-005,彰化縣大村鄉新興村,A0713-005-00,1035774.3979
7052,彰化縣,10007,埔心鄉,10007150,瓦北村,005,10007150-005,彰化縣埔心鄉瓦北村,A0715-005-00,976851.7211
7053,彰化縣,10007,員林鎮,10007100,新生里,012,10007100-012,彰化縣員林鎮新生里,A0710-012-00,425811.7131
7054,彰化縣,10007,員林鎮,10007100,新興里,005,10007100-005,彰化縣員林鎮新興里,A0710-005-00,100887.4669
7055,彰化縣,10007,員林鎮,10007100,三條里,017,10007100-017,彰化縣員林鎮三條里,A0710-017-00,405168.7451
7056,彰化縣,10007,永靖鄉,10007160,東寧村,013,10007160-013,彰化縣永靖鄉東寧村,A0716-013-00,1590275.0706
7057,彰化縣,10007,芳苑鄉,10007230,仁愛村,003,10007230-003,彰化縣芳苑鄉仁愛村,A0723-003-00,1322995.5596
7058,彰化縣,10007,社頭鄉,10007170,橋頭村,008,10007170-008,彰化縣社頭鄉橋頭村,A0717-008-00,1790414.0178
7059,彰化縣,10007,田尾鄉,10007210,海豐村,016,10007210-016,彰化縣田尾鄉海豐村,A0721-016-00,4447855.2887
7060,彰化縣,10007,二林鎮,10007200,大永里,023,10007200-023,彰化縣二林鎮大永里,A0720-023-00,2966588.702
7061,彰化縣,10007,大村鄉,10007130,田洋村,004,10007130-004,彰化縣大村鄉田洋村,A0713-004-00,1222619.1482
7062,彰化縣,10007,埔鹽鄉,10007140,埔鹽村,001,10007140-001,彰化縣埔鹽鄉埔鹽村,A0714-001-00,1515674.0607
7063,彰化縣,10007,員林鎮,10007100,中東里,035,10007100-035,彰化縣員林鎮中東里,A0710-035-00,1563559.4029
7064,彰化縣,10007,員林鎮,10007100,大埔里,016,10007100-016,彰化縣員林鎮大埔里,A0710-016-00,1229932.3981
7065,彰化縣,10007,埔心鄉,10007150,埔心村,002,10007150-002,彰化縣埔心鄉埔心村,A0715-002-00,1338666.8065
7066,彰化縣,10007,溪湖鎮,10007110,東溪里,016,10007110-016,彰化縣溪湖鎮東溪里,A0711-016-00,1472423.7661
7067,彰化縣,10007,永靖鄉,10007160,永西村,002,10007160-002,彰化縣永靖鄉永西村,A0716-002-00,130394.8153
7068,彰化縣,10007,溪湖鎮,10007110,番婆里,025,10007110-025,彰化縣溪湖鎮番婆里,A0711-025-00,2751974.4054
7069,彰化縣,10007,埔心鄉,10007150,大華村,010,10007150-010,彰化縣埔心鄉大華村,A0715-010-00,596942.045
7070,彰化縣,10007,溪湖鎮,10007110,湖東里,018,10007110-018,彰化縣溪湖鎮湖東里,A0711-018-00,1915578.4244
7071,彰化縣,10007,芳苑鄉,10007230,建平村,023,10007230-023,彰化縣芳苑鄉建平村,A0723-023-00,5578899.9774
7072,彰化縣,10007,埔心鄉,10007150,埤霞村,019,10007150-019,彰化縣埔心鄉埤霞村,A0715-019-00,718349.7785
7073,彰化縣,10007,芬園鄉,10007090,大竹村,014,10007090-014,彰化縣芬園鄉大竹村,A0709-014-00,3327940.6415
7074,彰化縣,10007,溪湖鎮,10007110,中竹里,015,10007110-015,彰化縣溪湖鎮中竹里,A0711-015-00,1256965.3701
7075,彰化縣,10007,員林鎮,10007100,南東里,034,10007100-034,彰化縣員林鎮南東里,A0710-034-00,2173269.1299
7076,彰化縣,10007,員林鎮,10007100,西東里,033,10007100-033,彰化縣員林鎮西東里,A0710-033-00,1582193.6211
7077,彰化縣,10007,溪湖鎮,10007110,田中里,012,10007110-012,彰化縣溪湖鎮田中里,A0711-012-00,828332.999
7078,彰化縣,10007,員林鎮,10007100,光明里,007,10007100-007,彰化縣員林鎮光明里,A0710-007-00,55869.5594
7079,彰化縣,10007,員林鎮,10007100,中山里,008,10007100-008,彰化縣員林鎮中山里,A0710-008-00,60102.6701
7080,彰化縣,10007,溪湖鎮,10007110,湖西里,011,10007110-011,彰化縣溪湖鎮湖西里,A0711-011-00,213491.3118
7081,彰化縣,10007,溪湖鎮,10007110,光華里,004,10007110-004,彰化縣溪湖鎮光華里,A0711-004-00,107784.3655
7082,彰化縣,10007,員林鎮,10007100,仁愛里,040,10007100-040,彰化縣員林鎮仁愛里,A0710-040-00,90782.829
7083,彰化縣,10007,員林鎮,10007100,中正里,003,10007100-003,彰化縣員林鎮中正里,A0710-003-00,180537.3109
7084,彰化縣,10007,埔心鄉,10007150,新[館]村,014,10007150-014,彰化縣埔心鄉新[館]村,A0715-014-00,768230.9368
7085,彰化縣,10007,二林鎮,10007200,萬合里,022,10007200-022,彰化縣二林鎮萬合里,A0720-022-00,5108748.5838
7086,彰化縣,10007,埔心鄉,10007150,油車村,004,10007150-004,彰化縣埔心鄉油車村,A0715-004-00,1619150.2289
7087,彰化縣,10007,員林鎮,10007100,三多里,039,10007100-039,彰化縣員林鎮三多里,A0710-039-00,389461.4788
7088,彰化縣,10007,員林鎮,10007100,三愛里,037,10007100-037,彰化縣員林鎮三愛里,A0710-037-00,264618.5122
7089,彰化縣,10007,二林鎮,10007200,永興里,017,10007200-017,彰化縣二林鎮永興里,A0720-017-00,2568883.9706
7090,彰化縣,10007,埔心鄉,10007150,瓦中村,006,10007150-006,彰化縣埔心鄉瓦中村,A0715-006-00,390254.6315
7091,彰化縣,10007,芳苑鄉,10007230,文津村,022,10007230-022,彰化縣芳苑鄉文津村,A0723-022-00,7364703.6584
7092,彰化縣,10007,溪湖鎮,10007110,平和里,002,10007110-002,彰化縣溪湖鎮平和里,A0711-002-00,88249.8292
7093,彰化縣,10007,員林鎮,10007100,中央里,020,10007100-020,彰化縣員林鎮中央里,A0710-020-00,1499570.0959
7094,彰化縣,10007,溪湖鎮,10007110,媽厝里,023,10007110-023,彰化縣溪湖鎮媽厝里,A0711-023-00,3125686.6095
7095,彰化縣,10007,埔心鄉,10007150,羅厝村,015,10007150-015,彰化縣埔心鄉羅厝村,A0715-015-00,1372725.646
7096,彰化縣,10007,員林鎮,10007100,林厝里,027,10007100-027,彰化縣員林鎮林厝里,A0710-027-00,3493302.8578
7097,彰化縣,10007,芳苑鄉,10007230,五俊村,008,10007230-008,彰化縣芳苑鄉五俊村,A0723-008-00,3863422.3044
7098,彰化縣,10007,員林鎮,10007100,源潭里,015,10007100-015,彰化縣員林鎮源潭里,A0710-015-00,1209610.9969
7099,彰化縣,10007,員林鎮,10007100,三橋里,019,10007100-019,彰化縣員林鎮三橋里,A0710-019-00,223482.0239
7100,彰化縣,10007,埔心鄉,10007150,梧鳳村,018,10007150-018,彰化縣埔心鄉梧鳳村,A0715-018-00,937859.0637
7101,彰化縣,10007,員林鎮,10007100,振興里,026,10007100-026,彰化縣員林鎮振興里,A0710-026-00,993860.2155
7102,彰化縣,10007,員林鎮,10007100,湖水里,029,10007100-029,彰化縣員林鎮湖水里,A0710-029-00,2698745.9354
7103,彰化縣,10007,員林鎮,10007100,忠孝里,041,10007100-041,彰化縣員林鎮忠孝里,A0710-041-00,114180.4736
7104,彰化縣,10007,溪湖鎮,10007110,汴頭里,009,10007110-009,彰化縣溪湖鎮汴頭里,A0711-009-00,1118628.3078
7105,彰化縣,10007,溪湖鎮,10007110,西勢里,024,10007110-024,彰化縣溪湖鎮西勢里,A0711-024-00,2672941.4587
7106,彰化縣,10007,員林鎮,10007100,大明里,023,10007100-023,彰化縣員林鎮大明里,A0710-023-00,1861420.8338
7107,彰化縣,10007,芳苑鄉,10007230,芳中村,002,10007230-002,彰化縣芳苑鄉芳中村,A0723-002-00,1324323.0333
7108,彰化縣,10007,埔心鄉,10007150,太平村,008,10007150-008,彰化縣埔心鄉太平村,A0715-008-00,1505519.5294
7109,彰化縣,10007,埔心鄉,10007150,仁里村,011,10007150-011,彰化縣埔心鄉仁里村,A0715-011-00,866973.1181
7110,彰化縣,10007,溪湖鎮,10007110,太平里,003,10007110-003,彰化縣溪湖鎮太平里,A0711-003-00,207541.7904
7111,彰化縣,10007,溪湖鎮,10007110,北勢里,008,10007110-008,彰化縣溪湖鎮北勢里,A0711-008-00,641323.0352
7112,彰化縣,10007,溪湖鎮,10007110,河東里,013,10007110-013,彰化縣溪湖鎮河東里,A0711-013-00,3395125.2469
7113,彰化縣,10007,員林鎮,10007100,仁美里,004,10007100-004,彰化縣員林鎮仁美里,A0710-004-00,190002.0888
7114,彰化縣,10007,埔心鄉,10007150,義民村,003,10007150-003,彰化縣埔心鄉義民村,A0715-003-00,792050.0467
7115,彰化縣,10007,二林鎮,10007200,趙甲里,014,10007200-014,彰化縣二林鎮趙甲里,A0720-014-00,7347811.088
7116,彰化縣,10007,永靖鄉,10007160,崙子村,015,10007160-015,彰化縣永靖鄉崙子村,A0716-015-00,894915.6809
7117,彰化縣,10007,永靖鄉,10007160,五汴村,010,10007160-010,彰化縣永靖鄉五汴村,A0716-010-00,574132.9509
7118,彰化縣,10007,彰化市,10007010,寶■里,059,10007010-059,彰化縣彰化市寶■里,A0701-059-00,1753862.814
7119,彰化縣,10007,和美鎮,10007030,糖友里,025,10007030-025,彰化縣和美鎮糖友里,A0703-025-00,294811.4123
7120,彰化縣,10007,和美鎮,10007030,仁愛里,032,10007030-032,彰化縣和美鎮仁愛里,A0703-032-00,670661.3536
7121,彰化縣,10007,伸港鄉,10007050,海尾村,007,10007050-007,彰化縣伸港鄉海尾村,A0705-007-00,3002750.9367
7122,彰化縣,10007,伸港鄉,10007050,什股村,011,10007050-011,彰化縣伸港鄉什股村,A0705-011-00,2075694.5503
7123,彰化縣,10007,和美鎮,10007030,地潭里,027,10007030-027,彰化縣和美鎮地潭里,A0703-027-00,2351469.6983
7124,彰化縣,10007,線西鄉,10007040,線西村,001,10007040-001,彰化縣線西鄉線西村,A0704-001-00,2046112.317
7125,彰化縣,10007,和美鎮,10007030,竹營里,001,10007030-001,彰化縣和美鎮竹營里,A0703-001-00,1205704.1143
7126,彰化縣,10007,彰化市,10007010,茄南里,061,10007010-061,彰化縣彰化市茄南里,A0701-061-00,794668.662
7127,彰化縣,10007,彰化市,10007010,國聖里,058,10007010-058,彰化縣彰化市國聖里,A0701-058-00,2762600.1261
7128,彰化縣,10007,彰化市,10007010,三村里,057,10007010-057,彰化縣彰化市三村里,A0701-057-00,4072813.0839
7129,彰化縣,10007,線西鄉,10007040,寓埔村,003,10007040-003,彰化縣線西鄉寓埔村,A0704-003-00,4529418.464
7130,彰化縣,10007,伸港鄉,10007050,汴頭村,014,10007050-014,彰化縣伸港鄉汴頭村,A0705-014-00,1548989.3012
7131,彰化縣,10007,伸港鄉,10007050,新港村,010,10007050-010,彰化縣伸港鄉新港村,A0705-010-00,983436.7713
7132,彰化縣,10007,伸港鄉,10007050,七嘉村,013,10007050-013,彰化縣伸港鄉七嘉村,A0705-013-00,653004.3244
7133,彰化縣,10007,和美鎮,10007030,新庄里,021,10007030-021,彰化縣和美鎮新庄里,A0703-021-00,918431.9915
7134,彰化縣,10007,彰化市,10007010,阿夷里,062,10007010-062,彰化縣彰化市阿夷里,A0701-062-00,738438.5553
7135,彰化縣,10007,鹿港鎮,10007020,頭崙里,020,10007020-020,彰化縣鹿港鎮頭崙里,A0702-020-00,1573574.1644
7136,南投縣,10008,中寮鄉,10008080,八仙村,003,10008080-003,中寮鄉八仙村,A0808-003-00,3975998.7665
7137,南投縣,10008,中寮鄉,10008080,中寮村,008,10008080-008,中寮鄉中寮村,A0808-008-00,1643309.6765
7138,南投縣,10008,中寮鄉,10008080,內城村,016,10008080-016,中寮鄉內城村,A0808-016-00,6456211.8416
7139,彰化縣,10007,和美鎮,10007030,鐵山里,017,10007030-017,彰化縣和美鎮鐵山里,A0703-017-00,1060101.8532
7140,彰化縣,10007,伸港鄉,10007050,泉州村,005,10007050-005,彰化縣伸港鄉泉州村,A0705-005-00,561615.2306
7141,彰化縣,10007,伸港鄉,10007050,埤墘村,003,10007050-003,彰化縣伸港鄉埤墘村,A0705-003-00,625444.9617
7142,彰化縣,10007,和美鎮,10007030,嘉寶里,029,10007030-029,彰化縣和美鎮嘉寶里,A0703-029-00,2943680.024
7143,彰化縣,10007,線西鄉,10007040,德興村,008,10007040-008,彰化縣線西鄉德興村,A0704-008-00,1466901.6823
7144,彰化縣,10007,和美鎮,10007030,頭前里,007,10007030-007,彰化縣和美鎮頭前里,A0703-007-00,1126483.6489
7145,彰化縣,10007,和美鎮,10007030,中圍里,024,10007030-024,彰化縣和美鎮中圍里,A0703-024-00,2272995.3951
7146,彰化縣,10007,鹿港鎮,10007020,頂番里,019,10007020-019,彰化縣鹿港鎮頂番里,A0702-019-00,1286440.1943
7147,彰化縣,10007,和美鎮,10007030,柑井里,019,10007030-019,彰化縣和美鎮柑井里,A0703-019-00,2352463.5846
7148,彰化縣,10007,和美鎮,10007030,中寮里,023,10007030-023,彰化縣和美鎮中寮里,A0703-023-00,1563715.9322
7149,彰化縣,10007,鹿港鎮,10007020,草中里,023,10007020-023,彰化縣鹿港鎮草中里,A0702-023-00,2754756.0598
7150,彰化縣,10007,和美鎮,10007030,犁盛里,022,10007030-022,彰化縣和美鎮犁盛里,A0703-022-00,1130045.1029
7151,彰化縣,10007,鹿港鎮,10007020,頭南里,024,10007020-024,彰化縣鹿港鎮頭南里,A0702-024-00,3412043.9161
7152,彰化縣,10007,和美鎮,10007030,山犁里,015,10007030-015,彰化縣和美鎮山犁里,A0703-015-00,673504.4215
7153,彰化縣,10007,伸港鄉,10007050,大同村,012,10007050-012,彰化縣伸港鄉大同村,A0705-012-00,1228117.1578
7154,彰化縣,10007,伸港鄉,10007050,曾家村,001,10007050-001,彰化縣伸港鄉曾家村,A0705-001-00,1888543.9299
7155,彰化縣,10007,和美鎮,10007030,湖內里,028,10007030-028,彰化縣和美鎮湖內里,A0703-028-00,1439177.852
7156,彰化縣,10007,和美鎮,10007030,還社里,008,10007030-008,彰化縣和美鎮還社里,A0703-008-00,758521.781
7157,彰化縣,10007,鹿港鎮,10007020,山崙里,025,10007020-025,彰化縣鹿港鎮山崙里,A0702-025-00,10849671.8027
7158,彰化縣,10007,和美鎮,10007030,四張里,006,10007030-006,彰化縣和美鎮四張里,A0703-006-00,929471.75
7159,彰化縣,10007,和美鎮,10007030,竹園里,020,10007030-020,彰化縣和美鎮竹園里,A0703-020-00,741789.0171
7160,彰化縣,10007,線西鄉,10007040,下犁村,006,10007040-006,彰化縣線西鄉下犁村,A0704-006-00,2265047.4178
7161,彰化縣,10007,和美鎮,10007030,和北里,004,10007030-004,彰化縣和美鎮和北里,A0703-004-00,265317.2933
7162,彰化縣,10007,和美鎮,10007030,和西里,005,10007030-005,彰化縣和美鎮和西里,A0703-005-00,415700.436
7163,彰化縣,10007,彰化市,10007010,茄苳里,060,10007010-060,彰化縣彰化市茄苳里,A0701-060-00,1216214.6072
7164,彰化縣,10007,和美鎮,10007030,面前里,009,10007030-009,彰化縣和美鎮面前里,A0703-009-00,1300966.6206
7165,彰化縣,10007,和美鎮,10007030,和東里,002,10007030-002,彰化縣和美鎮和東里,A0703-002-00,693579.8001
7166,彰化縣,10007,和美鎮,10007030,和南里,003,10007030-003,彰化縣和美鎮和南里,A0703-003-00,22938.4138
7167,彰化縣,10007,伸港鄉,10007050,全興村,008,10007050-008,彰化縣伸港鄉全興村,A0705-008-00,6308646.5651
7168,彰化縣,10007,伸港鄉,10007050,溪底村,004,10007050-004,彰化縣伸港鄉溪底村,A0705-004-00,4510110.3209
7169,彰化縣,10007,伸港鄉,10007050,定興村,009,10007050-009,彰化縣伸港鄉定興村,A0705-009-00,1668640.7486
7170,南投縣,10008,仁愛鄉,10008130,南豐村,010,10008130-010,仁愛鄉南豐村,A0813-010-00,42318499.0583
7171,彰化縣,10007,伸港鄉,10007050,蚵寮村,002,10007050-002,彰化縣伸港鄉蚵寮村,A0705-002-00,2713818.9164
7172,彰化縣,10007,線西鄉,10007040,頂庄村,002,10007040-002,彰化縣線西鄉頂庄村,A0704-002-00,1750800.9904
7173,彰化縣,10007,伸港鄉,10007050,泉厝村,006,10007050-006,彰化縣伸港鄉泉厝村,A0705-006-00,712834.005
7174,南投縣,10008,仁愛鄉,10008130,發祥村,006,10008130-006,仁愛鄉發祥村,A0813-006-00,89193330.415
7175,南投縣,10008,仁愛鄉,10008130,新生村,004,10008130-004,仁愛鄉新生村,A0813-004-00,211225083.879
7176,南投縣,10008,仁愛鄉,10008130,萬豐村,013,10008130-013,仁愛鄉萬豐村,A0813-013-00,53826491.024
7177,南投縣,10008,仁愛鄉,10008130,榮興村,014,10008130-014,仁愛鄉榮興村,A0813-014-00,40744354.4617
7178,南投縣,10008,仁愛鄉,10008130,精英村,012,10008130-012,仁愛鄉精英村,A0813-012-00,98507493.695
7179,南投縣,10008,仁愛鄉,10008130,親愛村,008,10008130-008,仁愛鄉親愛村,A0813-008-00,255303556.652
7180,南投縣,10008,水里鄉,10008110,中央村,004,10008110-004,水里鄉中央村,A0811-004-00,78785.7592
7181,南投縣,10008,水里鄉,10008110,水里村,001,10008110-001,水里鄉水里村,A0811-001-00,2791192.7429
7182,南投縣,10008,水里鄉,10008110,北埔村,006,10008110-006,水里鄉北埔村,A0811-006-00,720292.2828
7183,南投縣,10008,水里鄉,10008110,民和村,015,10008110-015,水里鄉民和村,A0811-015-00,16315815.1483
7184,南投縣,10008,水里鄉,10008110,永興村,016,10008110-016,水里鄉永興村,A0811-016-00,7141349.3369
7185,南投縣,10008,水里鄉,10008110,永豐村,008,10008110-008,水里鄉永豐村,A0811-008-00,3415109.6854
7186,南投縣,10008,水里鄉,10008110,南光村,019,10008110-019,水里鄉南光村,A0811-019-00,553407.491
7187,南投縣,10008,水里鄉,10008110,城中村,005,10008110-005,水里鄉城中村,A0811-005-00,1310640.9264
7188,南投縣,10008,水里鄉,10008110,郡坑村,013,10008110-013,水里鄉郡坑村,A0811-013-00,6104098.8259
7189,南投縣,10008,水里鄉,10008110,頂崁村,009,10008110-009,水里鄉頂崁村,A0811-009-00,6348864.9449
7190,南投縣,10008,水里鄉,10008110,新山村,012,10008110-012,水里鄉新山村,A0811-012-00,4209239.02
7191,南投縣,10008,水里鄉,10008110,新城村,003,10008110-003,水里鄉新城村,A0811-003-00,3157364.1929
7192,南投縣,10008,水里鄉,10008110,新興村,011,10008110-011,水里鄉新興村,A0811-011-00,8852538.9536
7193,南投縣,10008,水里鄉,10008110,農富村,002,10008110-002,水里鄉農富村,A0811-002-00,761604.959
7194,南投縣,10008,水里鄉,10008110,鉅工村,007,10008110-007,水里鄉鉅工村,A0811-007-00,2702307.5812
7195,南投縣,10008,竹山鎮,10008040,延正里,012,10008040-012,竹山鎮延正里,A0804-012-00,6205588.2443
7196,南投縣,10008,竹山鎮,10008040,延和里,014,10008040-014,竹山鎮延和里,A0804-014-00,1679752.5207
7197,南投縣,10008,竹山鎮,10008040,延祥里,027,10008040-027,竹山鎮延祥里,A0804-027-00,2654213.2747
7198,南投縣,10008,竹山鎮,10008040,社寮里,016,10008040-016,竹山鎮社寮里,A0804-016-00,4647202.7811
7199,南投縣,10008,竹山鎮,10008040,■■里,005,10008040-005,竹山鎮■■里,A0804-005-00,1179585.5093
7200,南投縣,10008,名間鄉,10008060,三崙村,016,10008060-016,名間鄉三崙村,A0806-016-00,3788559.5172
7201,南投縣,10008,名間鄉,10008060,大庄村,011,10008060-011,名間鄉大庄村,A0806-011-00,3060409.1982
7202,南投縣,10008,名間鄉,10008060,大坑村,013,10008060-013,名間鄉大坑村,A0806-013-00,2097691.3817
7203,南投縣,10008,名間鄉,10008060,中山村,003,10008060-003,名間鄉中山村,A0806-003-00,3664077.7748
7204,南投縣,10008,名間鄉,10008060,中正村,002,10008060-002,名間鄉中正村,A0806-002-00,2617718.4832
7205,南投縣,10008,名間鄉,10008060,仁和村,023,10008060-023,名間鄉仁和村,A0806-023-00,4700428.2841
7206,南投縣,10008,名間鄉,10008060,田仔村,010,10008060-010,名間鄉田仔村,A0806-010-00,3180303.4539
7207,南投縣,10008,名間鄉,10008060,竹圍村,014,10008060-014,名間鄉竹圍村,A0806-014-00,3501630.0163
